#File received from Chris Marsden

#z M_10.0 M_10.5 M_11.0 M_11.5
#-0.0023046761979826913 10.011409720673848 10.505196119657393 10.957542640843133 11.424254232226177
0.447247118892798 9.869907284891116 10.431485992811409 10.888429997775944 11.266835900696593
0.4633296896424062 9.861715976094947 10.42770028225477 10.886050002936758 11.262666996697098
0.47425218557886484 9.855964124908981 10.424942041812873 10.88405978146488 11.25857981989533
0.4853367555492183 9.849992770723814 10.42208894711601 10.881995435213314 11.25451182396968
0.4965915128295306 9.8438031548126 10.419124344348106 10.879921802168179 11.250520024912115
0.508015858294766 9.83736365793042 10.416062727827963 10.877817506832246 11.246459187219475
0.519618271890101 9.830697709739534 10.412918960703292 10.875563017854544 11.242173563257321
0.5313982584939005 9.823780605171201 10.409623768469354 10.873181047032096 11.23786029580497
0.5433646893592721 9.81663828245976 10.406197719207528 10.870992905344766 11.233394665666161
0.5555171861316313 9.809261329278046 10.402627583364499 10.868848315005646 11.229477058873163
0.5678650381775137 9.801573141002606 10.398951604341192 10.866626370027584 11.225089493792906
0.5804079981287971 9.793614396932949 10.39508689708946 10.864173956712186 11.22048989000932
0.5931558026717221 9.785366855257564 10.391018074139907 10.86167954968396 11.215819912970257
0.6061083512815943 9.77682099787691 10.386821668221083 10.859212175133973 11.21130479687233
0.6192758598354815 9.767948009041026 10.382443918988324 10.856616527067343 11.206990391224393
0.6326583923539342 9.758750704432424 10.377870612780741 10.853925639802648 11.202196691506286
0.6462666787392888 9.749222895595752 10.373105184238476 10.85129688299872 11.1974239205754
0.6601009673408338 9.739351581318003 10.36809340872386 10.84846500654484 11.19299094872057
0.6741725402219954 9.729125895908076 10.362900734107278 10.845605867536879 11.187619412913222
0.6884818521970526 9.718532412246729 10.357519401878555 10.84262671087622 11.18297356804869
0.7030407793114604 9.707584652339397 10.351883234369812 10.83970236444061 11.178879148120766
0.7178500076444327 9.69625501239539 10.345957625704575 10.836732894453817 11.173966713867182
0.7329220531660485 9.684560823514285 10.339795163124993 10.833735975507173 11.16892449672854
0.7482609174523642 9.672500548618924 10.333396889383648 10.830537987346855 11.164111844723582
0.7638706377274289 9.660043523768547 10.326761752281461 10.827192805073066 11.159507037477322
0.7797647862858443 9.647179469173208 10.31980744582577 10.82369783977295 11.15490760577731
0.7959447567392826 9.633936836962503 10.312486247511819 10.820180434130377 11.149111295678487
0.812424897643304 9.62029224791984 10.30487166069991 10.816456736176718 11.143873167131481
0.8292069473279857 9.606269552138718 10.29691297449374 10.812769013261256 11.138612121433821
0.8463060953949433 9.591824513946001 10.288566667800502 10.808774582001197 11.13398574626858
0.8637244669748023 9.576911203682318 10.279785537692177 10.804621184189212 11.128599566702313
0.8814781645051619 9.561622462922513 10.270588009034869 10.800523939219941 11.123041072747261
0.8995697474522022 9.545932742569645 10.260972448823262 10.796222453792215 11.117721932385082
0.9180163108107069 9.529822890012836 10.250929633211726 10.791652058942981 11.11247093933814
0.936820902171176 9.513369443369697 10.240421936413702 10.786797545744145 11.106897708256616
0.9560016978094736 9.496518671956323 10.229471938049649 10.781822846570156 11.101262345293872
0.9755622944180486 9.479255625506994 10.218065246401412 10.7765755254343 11.096437243378405
0.9955220485231138 9.461635066470727 10.206118560269273 10.771113245839864 11.090963076595731
1.0158851751804217 9.443636867490845 10.19368659025449 10.76541296840455 11.085240615432259
1.0366723218268135 9.425237416414351 10.180759356655555 10.759459333291577 11.079373017097476
1.057888400712029 9.40656572641684 10.167290744476103 10.753167714650539 11.073494731912843
1.0795554742218303 9.387619372173825 10.153299500665334 10.746456709014454 11.067781074029195
1.1016792417141295 9.36841148257436 10.138791990760023 10.739434677387218 11.062224625330705
1.1242833199149436 9.348892612838899 10.123694874818625 10.732036526366182 11.056382622179566
1.1473742980770263 9.329137428006305 10.108053987458902 10.724227520920138 11.050870622112676
1.1709775043311001 9.309148770559204 10.091804081571533 10.715981628367818 11.045252546943612
1.1951005356045306 9.288901742282244 10.075024764287594 10.707309521204504 11.038592347139765
1.2197706089052756 9.268428189338884 10.057757364614519 10.698200621998637 11.032211670832817
1.244996464130569 9.247747472690937 10.03986602617801 10.688398462732467 11.026402507085432
1.2708074082820886 9.226826658549367 10.021329904995776 10.678325316364383 11.020100130171684
1.297213480048701 9.205799621570577 10.002235197663353 10.667664911582508 11.01375543972348
1.3242463050294364 9.18467156068087 9.982516359275225 10.656392425517767 11.007039018403065
1.3519174006608887 9.163408876156103 9.962328130203945 10.644624675801573 11.000360314909969
1.3802609718129495 9.14205141092147 9.941665942427337 10.632254776684714 10.99380951918904
1.4092902231002746 9.1205772213031 9.920511512241294 10.619272857580187 10.98700314708299
1.4390422368944162 9.09894122808245 9.898756984818872 10.605768190232764 10.979617564958739
1.4695321471347254 9.077247958027892 9.876366815006177 10.591545405444156 10.972794612673987
1.5008002560819462 9.055523581645344 9.853453015574647 10.576380515581345 10.965328724170902
1.5328639092221574 9.033769444957027 9.830241479258316 10.560621485684823 10.957763356038464
1.5657670232227576 9.011853678679495 9.80653608513482 10.544188389288232 10.94913081654187
1.5995294851631856 8.98977141466203 9.782416004528342 10.526943766675117 10.940753987029792
1.6341992824441158 8.967705192312838 9.757905191042676 10.509018277855377 10.931790329577739
1.6697992310978216 8.945635967978294 9.733080848950516 10.490173465219899 10.922865530396313
1.7063819192036744 8.923432621098353 9.707958312964061 10.470570712258953 10.913169347449672
1.7439735480949965 8.90112416211084 9.682487140398816 10.450058099953607 10.903863969683263
1.7826319245795443 8.878760706632837 9.656758249627018 10.428719401528742 10.893212306662216
1.8223871750726763 8.856371764396796 9.630630227412377 10.406768337984378 10.88206267669307
1.8633030491314173 8.833886886620846 9.60412232858388 10.383806392861247 10.869160700907914
1.9054142394351876 8.811234406919592 9.577248158941687 10.359958736207846 10.85629498323878
1.9487912904500448 8.788333145439688 9.55007662932784 10.33542379770522 10.843078847325264
1.9934742261869127 8.765337679607082 9.522590277962601 10.310247108428282 10.829303129431317
2.039541393994474 8.74227175203031 9.494990362978713 10.284153147898397 10.814313534213264
2.0870390664793868 8.718869396362047 9.467238020787567 10.25746257363033 10.798632002833681
2.136044757630781 8.695265350975179 9.439231609896979 10.230091119748746 10.782111995725689
2.186641598419426 8.671345044761782 9.411156548296479 10.201978525699156 10.764734898893952
2.2388873774081124 8.647104110499551 9.382762451952072 10.17297344112362 10.746856737291624
2.2928857204010735 8.622603573087348 9.35399889088313 10.143367716364853 10.72787945210164
2.348703884161635 8.597771948367752 9.32469802647944 10.112936627617186 10.707682567184445
2.4064586455920427 8.572779856510232 9.294898101297148 10.081516527242366 10.686602310752967
2.466228535379795 8.547524883463792 9.264574644441597 10.04945449366737 10.66409829727399
2.528145782983753 8.521773363170693 9.233747221703338 10.016573746269124 10.640567889737824
2.592302414386453 8.495735773426313 9.20238204631255 9.98294206156511 10.61574915714563
2.65884892612784 8.469253380586318 9.170660613561282 9.948212889920772 10.589916106886427
2.7278935910053383 8.442304134341775 9.138255318002019 9.912575939394054 10.56247368368919
2.799608640310048 8.414781213686377 9.105350062387568 9.876234588327193 10.534792429171775
2.8741220270956096 8.386787804617171 9.071513805095089 9.838660855674554 10.504991160364282
2.9516320240259226 8.358323252539263 9.036812473709247 9.799949513299431 10.474169625923086
3.0322905829885727 8.329243255207922 9.001422154839629 9.760347078529906 10.441484612795346
3.1163274126824048 8.299561772765395 8.965216757561684 9.719457247267563 10.406601488268596
3.2039239426080304 8.269253691113239 8.928124845806728 9.67763523568385 10.370300238702363
3.2953481379665828 8.23808877736849 8.890034621108258 9.634360367746474 10.331579121196963
3.3908179215624283 8.205805029262994 8.850530448724129 9.589499443488481 10.291044562771088
3.490648225071289 8.17242485731859 8.810099385660422 9.542407108234976 10.248647494046574
3.5951025397131735 8.138286905352523 8.768553749664765 9.493350684032412 10.203845747699706
3.704554008280015 8.1030438962306 8.725550658710059 9.442178637466977 10.156455256043298
3.819323559745154 8.06634829188386 8.680630080940256 9.38945846995804 10.105738342320397
3.9398572381258177 8.028115573811892 8.634207137625552 9.335335518720694 10.053431884512207
4.06654912272702 7.988188712429686 8.586678429445355 9.278911289791333 9.997561115633589
4.199937600748791 7.946525460063894 8.537193008182028 9.219896121543817 9.938479195804948
4.340510980090575 7.902966195423464 8.485232925371394 9.158540395752421 9.876097122290625
4.4889260916101765 7.857008464278166 8.430964673320634 9.094600384512244 9.80908341292653
4.6457941656363095 7.808323078024802 8.37423128286974 9.027476003736227 9.7374343804003
4.811926072300361 7.756918954031597 8.314812783575295 8.957173733894084 9.663238122289963
4.988095665816357 7.702433121524034 8.25217072573742 8.883990579414696 9.585911710319435
5.175317256924075 7.644151919605508 8.186031982533695 8.807565468204041 9.502320581856303
5.3745832616192715 7.58153324571013 8.11602630345513 8.728040327490357 9.412887072144203
5.58718134510243 7.514271416286382 8.041420321200482 8.644580376763223 9.31954741976004
5.814402922015973 7.442056243088226 7.962172745696753 8.556376083320597 9.222667057587142
6.057910152803756 7.3638938977741 7.8780717574064 8.46343905588505 9.12139896458503
6.319411812066782 7.279285856843029 7.788461809786653 8.366581702536498 9.013953149375142
6.504803073967339 7.218826862646769 7.724705035422659 8.298881446479362 8.938291009918135
6.699829833760675 7.154862003055361 7.657796582531817 8.227755625552955 8.859647978757428
6.905263324321333 7.087071205906535 7.587934227006597 8.152652142977086 8.776846408695299
7.121959341471538 7.0148899938902884 7.51398027582095 8.073102204848912 8.690589425825207
7.350870160670741 6.936932252920817 7.434795572138591 7.9886637278161485 8.60105016928345
7.593058527321629 6.8521352270754585 7.3506084882206455 7.900298291623052 8.507438910746504
7.849714154232819 6.759863421986072 7.261103399900317 7.807338807112571 8.406584459182644
8.122173266559026 6.658977223690287 7.16479584811653 7.707924279746803 8.298826887008094
8.411941871847 6.548139949665309 7.061324282977594 7.60157113500255 8.186173448378769
8.720723610665578 6.425736322549317 6.950407210628879 7.488181126963577 8.063108082998621
9.050453275442722 6.2895844936441225 6.829989737788395 7.368164111936373 7.928735268223417
9.403337390634915 6.138211091851274 6.6967869743626265 7.239554724204301 7.793092299523009
9.781903652908959 5.970616947585969 6.5484053890648966 7.10119010535327 7.6555235562313175
10.189061573405837 5.7797364240763205 6.3850035624019 6.9496110014193295 7.505956744813689
10.628177399474406 5.558203199322799 6.2052260239806625 6.780061557675891 7.330505087354763
11.103167398908294 5.313084363493593 6.006632881969704 6.59402882842846 7.1327174431245535
11.44198922523733 5.137135643024952 5.8599718468386355 6.457121594568695 6.98993590196301
11.800327688388823 4.93938944406546 5.687990655227086 6.295127085252191 6.8216739846542245
12.179919075296878 4.716613432732711 5.489135492137704 6.105622575856483 6.628609597763244
12.582711924262798 4.458436894136523 5.264097335391481 5.884828769931991 6.41184184631826
13.010900480573886 4.145370462075135 5.002308642507246 5.623409536175069 6.150741093494403
13.4669646861392 3.7815543323334126 4.672181012747471 5.30367761953597 5.826367690641999
13.953718242040884 3.370792413757323 4.250802890967971 4.909128477361813 5.44623572797327
14.47436671154233 2.859086635403868 3.7280338286297754 4.430930862490174 4.983626287124535
15.032578198900165 2.170930248831547 3.089608418764674 3.857517635305083 4.422909780265734
15.632569898374996 1.4057065573449308 2.3365477846326397 3.2194587774009342 3.797511286863158
16.97817449616166 0.0 0.3083082429982255 1.2211115608621297 2.7291104994893236
